Customer_ID,Age,Gender,Income_Level,Education_Level,Marital_Status,Credit_Score,Monthly_Expenditure,Payment_Default,Card_Type,Transaction_Frequency,Online_Purchase_Ratio,Spending_Category,Transaction_Amount,Monthly_Income,Monthly_Income_INR,Monthly_Expenditure_INR,Transaction_Amount_INR,City_or_State
CUST0001509,43,Female,Medium,Bachelor's,Married,836,3427.28,No,Gold,15,0.41,Groceries,228.49,3691.46,306391.18,284464.24,18964.67,Pune
CUST0001510,60,Male,Low,Bachelor's,Married,445,4177.91,No,Gold,9,0.23,Electronics,464.21,1699.2,141033.6,346766.53,38529.43,Pune
CUST0001511,44,Male,Medium,PhD,Single,823,2347.96,No,Standard,48,0.81,Healthcare,48.92,3082.42,255840.86,194880.68,4060.36,West Bengal
CUST0001512,22,Female,Medium,Bachelor's,Married,386,3008.67,Yes,Gold,37,0.89,Education,81.32,5222.09,433433.47,249719.61,6749.56,Mumbai
CUST0001513,37,Male,Medium,Bachelor's,Married,408,1409.99,No,Standard,23,0.55,Dining,61.3,6716.54,557472.82,117029.17,5087.9,Ahmedabad
CUST0001514,28,Female,High,High School,Married,722,3264.99,Yes,Gold,47,0.72,Dining,69.47,8699.81,722084.23,270994.17,5766.01,West Bengal
CUST0001515,79,Male,Medium,Master's,Single,644,4931.26,No,Standard,20,0.79,Travel,246.56,6971.87,578665.21,409294.58,20464.48,Punjab
CUST0001516,27,Male,Low,Master's,Divorced,565,340.36,No,Gold,39,0.66,Travel,8.73,2081.64,172776.12,28249.88,724.59,Rajasthan
CUST0001517,57,Female,Low,Bachelor's,Divorced,793,4444,Yes,Platinum,15,0.14,Healthcare,296.27,2843.41,236003.03,368852,24590.41,Telangana
CUST0001518,55,Female,Medium,Bachelor's,Single,632,2855.18,No,Standard,15,0.23,Utilities,190.35,4946.71,410576.93,236979.94,15799.05,West Bengal
CUST0001519,23,Female,Medium,Bachelor's,Single,712,1335.28,No,Standard,14,0.16,Groceries,95.38,5513.8,457645.4,110828.24,7916.54,Uttar Pradesh
CUST0001520,25,Female,Medium,Bachelor's,Single,490,4778.96,No,Gold,38,0.11,Other,125.76,3444.63,285904.29,396653.68,10438.08,Karnataka
CUST0001521,40,Male,Medium,High School,Divorced,441,2468.44,No,Gold,9,0.34,Travel,274.27,5431.13,450783.79,204880.52,22764.41,Gujarat
CUST0001522,64,Male,High,Bachelor's,Married,372,1725.28,No,Gold,27,0.41,Electronics,63.9,12215.85,1013915.55,143198.24,5303.7,Maharashtra
CUST0001523,43,Female,High,Bachelor's,Single,466,989.34,No,Gold,29,0.29,Online Shopping,34.12,11845.83,983203.89,82115.22,2831.96,Bangalore
CUST0001524,63,Female,High,High School,Single,467,1297.82,No,Standard,33,0.15,Entertainment,39.33,8228.3,682948.9,107719.06,3264.39,Jaipur
CUST0001525,60,Male,Low,Bachelor's,Single,558,4180.96,No,Standard,44,0.52,Education,95.02,2739.26,227358.58,347019.68,7886.66,Tamil Nadu
CUST0001526,29,Female,Medium,Master's,Married,738,3110.61,No,Standard,17,0.32,Electronics,182.98,5431.44,450809.52,258180.63,15187.34,Pune
CUST0001527,43,Male,Low,Bachelor's,Married,410,4574.9,No,Standard,36,0.74,Online Shopping,127.08,1925.9,159849.7,379716.7,10547.64,Gujarat
CUST0001528,30,Male,Low,Bachelor's,Divorced,830,1236.65,No,Gold,38,0.11,Utilities,32.54,2889.16,239800.28,102641.95,2700.82,Lucknow
CUST0001529,57,Male,Medium,Bachelor's,Married,589,693.58,No,Standard,16,0.77,Utilities,43.35,5700.61,473150.63,57567.14,3598.05,Bangalore
CUST0001530,79,Female,Medium,Bachelor's,Married,809,129.83,No,Platinum,28,0.86,Groceries,4.64,4226.08,350764.64,10775.89,385.12,Rajasthan
CUST0001531,35,Female,Low,High School,Single,474,2588.52,No,Platinum,44,0.67,Healthcare,58.83,2948.51,244726.33,214847.16,4882.89,Delhi
CUST0001532,42,Male,Low,Master's,Single,601,4991.7,No,Platinum,25,0.69,Utilities,199.67,1483.39,123121.37,414311.1,16572.61,Telangana
CUST0001533,50,Female,Low,High School,Married,484,3505.33,No,Platinum,33,0.85,Dining,106.22,2028.08,168330.64,290942.39,8816.26,Delhi
CUST0001534,64,Male,High,Bachelor's,Single,638,1611.13,No,Standard,27,0.27,Education,59.67,9328.78,774288.74,133723.79,4952.61,Uttar Pradesh
CUST0001535,57,Male,Low,Bachelor's,Single,809,4396.61,No,Platinum,37,0.9,Dining,118.83,2732.34,226784.22,364918.63,9862.89,Telangana
CUST0001536,77,Male,Low,Master's,Divorced,609,3930.44,No,Standard,12,0.72,Entertainment,327.54,1607.82,133449.06,326226.52,27185.82,Lucknow
CUST0001537,60,Male,Medium,Bachelor's,Married,806,175.53,No,Standard,46,0.68,Groceries,3.82,5702.48,473305.84,14568.99,317.06,Hyderabad
CUST0001538,29,Male,Medium,Bachelor's,Single,645,4102.62,No,Gold,17,0.39,Entertainment,241.33,4274.79,354807.57,340517.46,20030.39,Gujarat
CUST0001539,61,Female,High,High School,Single,380,1572.58,No,Standard,9,0.54,Utilities,174.73,7513.8,623645.4,130524.14,14502.59,Telangana
CUST0001540,53,Female,Low,Bachelor's,Single,673,833.4,No,Platinum,45,0.62,Healthcare,18.52,2818.28,233917.24,69172.2,1537.16,Maharashtra
CUST0001541,65,Female,Medium,PhD,Divorced,455,1209.02,No,Gold,14,0.6,Travel,86.36,3897.26,323472.58,100348.66,7167.88,Lucknow
CUST0001542,21,Male,Medium,Master's,Single,731,2396.04,No,Gold,18,0.66,Online Shopping,133.11,5726.22,475276.26,198871.32,11048.13,Uttar Pradesh
CUST0001543,22,Male,High,High School,Single,799,2181.85,No,Standard,28,0.17,Online Shopping,77.92,8967.1,744269.3,181093.55,6467.36,Hyderabad
CUST0001544,73,Male,Medium,Bachelor's,Married,446,1515.55,No,Gold,15,0.38,Groceries,101.04,3494.3,290026.9,125790.65,8386.32,Bangalore
CUST0001545,54,Male,High,Master's,Single,780,943.87,No,Standard,7,0.45,Electronics,134.84,8082.24,670825.92,78341.21,11191.72,Jaipur
CUST0001546,25,Female,Low,Bachelor's,Single,734,3834.93,No,Platinum,33,0.31,Electronics,116.21,1878.36,155903.88,318299.19,9645.43,Kolkata
CUST0001547,59,Male,Medium,Bachelor's,Single,818,4951.54,No,Standard,34,0.24,Dining,145.63,5530.51,459032.33,410977.82,12087.29,Maharashtra
CUST0001548,66,Female,Medium,Master's,Single,368,3911.18,Yes,Gold,41,0.21,Dining,95.39,4338.3,360078.9,324627.94,7917.37,Mumbai
CUST0001549,45,Female,High,Master's,Single,485,1550.09,No,Standard,11,0.39,Online Shopping,140.92,7989.7,663145.1,128657.47,11696.36,Tamil Nadu
CUST0001550,48,Male,Low,Bachelor's,Single,503,1299.56,No,Standard,21,0.49,Education,61.88,1764.8,146478.4,107863.48,5136.04,Lucknow
CUST0001551,75,Female,Low,Bachelor's,Married,312,1166.56,No,Standard,24,0.15,Entertainment,48.61,1787.34,148349.22,96824.48,4034.63,Madhya Pradesh
CUST0001552,26,Female,Medium,Bachelor's,Single,573,769.81,No,Standard,15,0.86,Dining,51.32,5279.88,438230.04,63894.23,4259.56,West Bengal
CUST0001553,71,Female,Low,Master's,Married,597,2801.52,No,Gold,48,0.71,Healthcare,58.36,1599.6,132766.8,232526.16,4843.88,Jaipur
CUST0001554,68,Female,Low,Bachelor's,Married,350,3066.46,No,Standard,29,0.68,Online Shopping,105.74,2640.91,219195.53,254516.18,8776.42,Rajasthan
CUST0001555,46,Male,High,High School,Married,799,3556.96,No,Standard,28,0.24,Education,127.03,8171.25,678213.75,295227.68,10543.49,Hyderabad
CUST0001556,31,Male,Medium,Bachelor's,Single,668,3433.05,No,Gold,6,0.58,Entertainment,572.18,3654.98,303363.34,284943.15,47490.94,Bangalore
CUST0001557,57,Male,Medium,High School,Single,656,1532.43,Yes,Standard,31,0.52,Electronics,49.43,3239.43,268872.69,127191.69,4102.69,Kolkata
CUST0001558,58,Male,Medium,Bachelor's,Married,302,1718.52,No,Standard,23,0.89,Online Shopping,74.72,4136.15,343300.45,142637.16,6201.76,Jaipur
CUST0001559,39,Female,Medium,Bachelor's,Married,553,3439.42,No,Platinum,33,0.7,Other,104.22,3658.27,303636.41,285471.86,8650.26,Lucknow
CUST0001560,28,Male,Low,Bachelor's,Married,774,1812.29,No,Standard,41,0.56,Education,44.2,2523.85,209479.55,150420.07,3668.6,Jaipur
CUST0001561,40,Female,Low,Bachelor's,Single,805,1141.85,No,Standard,15,0.78,Groceries,76.12,2522.02,209327.66,94773.55,6317.96,Telangana
CUST0001562,18,Female,Medium,Master's,Divorced,555,1934.25,No,Standard,23,0.22,Dining,84.1,5990.03,497172.49,160542.75,6980.3,Lucknow
CUST0001563,63,Male,Medium,High School,Single,449,1433.21,No,Standard,32,0.11,Travel,44.79,4531.8,376139.4,118956.43,3717.57,Kolkata
CUST0001564,54,Male,Medium,Master's,Single,787,532.73,No,Gold,43,0.65,Dining,12.39,5701.61,473233.63,44216.59,1028.37,Uttar Pradesh
CUST0001565,38,Female,Low,Master's,Married,578,4167.68,Yes,Standard,25,0.18,Entertainment,166.71,1133.9,94113.7,345917.44,13836.93,Telangana
CUST0001566,43,Female,Medium,Bachelor's,Single,358,4280.25,No,Gold,30,0.19,Online Shopping,142.68,6682.9,554680.7,355260.75,11842.44,Gujarat
CUST0001567,63,Female,High,Bachelor's,Married,745,1176.78,Yes,Standard,26,0.7,Electronics,45.26,12792.54,1061780.82,97672.74,3756.58,Punjab
CUST0001568,53,Male,High,Master's,Married,412,417.38,No,Standard,10,0.32,Education,41.74,13608.87,1129536.21,34642.54,3464.42,Pune
CUST0001569,71,Male,High,High School,Married,788,3720.25,Yes,Standard,15,0.6,Travel,248.02,9048.17,750998.11,308780.75,20585.66,Hyderabad
CUST0001570,40,Male,Medium,Bachelor's,Married,706,1136.49,No,Gold,18,0.83,Dining,63.14,5576.34,462836.22,94328.67,5240.62,Lucknow
CUST0001571,74,Male,Medium,Bachelor's,Married,666,2027.83,Yes,Platinum,40,0.35,Utilities,50.7,6686.33,554965.39,168309.89,4208.1,Tamil Nadu
CUST0001572,18,Female,Medium,Bachelor's,Married,359,414.26,No,Gold,44,0.27,Other,9.41,4783.88,397062.04,34383.58,781.03,Telangana
CUST0001573,71,Female,Low,Master's,Single,628,1208.72,No,Platinum,45,0.19,Utilities,26.86,2950.29,244874.07,100323.76,2229.38,Tamil Nadu
CUST0001574,72,Female,Medium,Master's,Married,768,3985.22,No,Standard,6,0.2,Other,664.2,3951.96,328012.68,330773.26,55128.6,Punjab
CUST0001575,68,Female,Medium,Master's,Single,362,4041.54,No,Standard,47,0.15,Electronics,85.99,4532.66,376210.78,335447.82,7137.17,West Bengal
CUST0001576,57,Female,Low,High School,Single,483,1114.72,No,Standard,24,0.17,Healthcare,46.45,2283.97,189569.51,92521.76,3855.35,Delhi
CUST0001577,32,Male,Medium,High School,Single,610,1745.98,No,Standard,26,0.45,Other,67.15,4402.93,365443.19,144916.34,5573.45,Jaipur
CUST0001578,38,Male,High,Bachelor's,Married,837,757.77,Yes,Standard,43,0.36,Travel,17.62,11738.74,974315.42,62894.91,1462.46,Bangalore
CUST0001579,64,Female,Low,High School,Married,476,463.45,No,Standard,8,0.67,Other,57.93,2289.4,190020.2,38466.35,4808.19,Hyderabad
CUST0001580,26,Male,High,Bachelor's,Divorced,728,4961.64,No,Standard,33,0.8,Education,150.35,14841.29,1231827.07,411816.12,12479.05,Maharashtra
CUST0001581,70,Female,Low,Bachelor's,Single,372,3312.41,No,Standard,28,0.73,Dining,118.3,2309.58,191695.14,274930.03,9818.9,Karnataka
CUST0001582,26,Female,Medium,Bachelor's,Divorced,466,2756.27,No,Standard,5,0.52,Dining,551.25,4321.59,358691.97,228770.41,45753.75,Punjab
CUST0001583,27,Male,Medium,Bachelor's,Married,524,3850.94,No,Standard,28,0.18,Electronics,137.53,6541.96,542982.68,319628.02,11414.99,Ahmedabad
CUST0001584,69,Female,Medium,Bachelor's,Married,308,4216.38,No,Platinum,34,0.67,Utilities,124.01,4065.18,337409.94,349959.54,10292.83,Madhya Pradesh
CUST0001585,74,Female,High,High School,Married,535,4052.9,No,Standard,16,0.39,Utilities,253.31,7222.98,599507.34,336390.7,21024.73,Chennai
CUST0001586,70,Female,High,Bachelor's,Single,327,181.04,No,Gold,23,0.17,Healthcare,7.87,8328.47,691263.01,15026.32,653.21,Delhi
CUST0001587,43,Female,Medium,Bachelor's,Married,326,1015.36,Yes,Gold,41,0.77,Utilities,24.76,5974.53,495885.99,84274.88,2055.08,Jaipur
CUST0001588,58,Female,Low,Bachelor's,Married,849,3309.04,No,Standard,44,0.37,Electronics,75.21,2865.82,237863.06,274650.32,6242.43,Tamil Nadu
CUST0001589,52,Male,High,Master's,Divorced,495,1941.22,Yes,Standard,47,0.27,Other,41.3,10306.46,855436.18,161121.26,3427.9,Mumbai
CUST0001590,69,Male,Low,Master's,Married,502,4914.16,No,Standard,8,0.8,Healthcare,614.27,1659.84,137766.72,407875.28,50984.41,Punjab
CUST0001591,42,Female,High,PhD,Married,384,3360.48,No,Gold,19,0.82,Electronics,176.87,12524.91,1039567.53,278919.84,14680.21,Hyderabad
CUST0001592,43,Female,Medium,Bachelor's,Married,329,4787.09,No,Standard,24,0.37,Groceries,199.46,4353.46,361337.18,397328.47,16555.18,Telangana
CUST0001593,28,Male,Low,High School,Single,765,1087.09,No,Standard,48,0.38,Entertainment,22.65,2084.82,173040.06,90228.47,1879.95,Lucknow
CUST0001594,55,Male,Medium,Bachelor's,Single,398,4333.39,No,Standard,24,0.56,Utilities,180.56,5346.28,443741.24,359671.37,14986.48,Delhi
CUST0001595,19,Female,Low,Master's,Married,489,1674.63,No,Platinum,25,0.69,Travel,66.99,1389.41,115321.03,138994.29,5560.17,Kolkata
CUST0001596,24,Female,Low,Bachelor's,Married,311,4948.87,No,Standard,14,0.15,Dining,353.49,2964.15,246024.45,410756.21,29339.67,Rajasthan
CUST0001597,35,Female,Medium,Master's,Single,329,872.67,No,Gold,34,0.57,Entertainment,25.67,4058.19,336829.77,72431.61,2130.61,Jaipur
CUST0001598,44,Female,Low,Bachelor's,Married,337,2630.07,No,Standard,28,0.86,Utilities,93.93,2899.69,240674.27,218295.81,7796.19,Rajasthan
CUST0001599,51,Male,Low,Master's,Married,593,3984.94,No,Platinum,44,0.31,Online Shopping,90.57,1766.23,146597.09,330750.02,7517.31,Rajasthan
CUST0001600,44,Male,Low,Master's,Divorced,659,2219.95,No,Gold,44,0.83,Electronics,50.45,2203.57,182896.31,184255.85,4187.35,Jaipur
CUST0001601,34,Female,Medium,High School,Married,479,2393.61,No,Standard,42,0.86,Education,56.99,4103.67,340604.61,198669.63,4730.17,Bangalore
CUST0001602,60,Male,Low,Bachelor's,Married,411,4933.14,No,Platinum,7,0.32,Other,704.73,2351.87,195205.21,409450.62,58492.59,Kolkata
CUST0001603,76,Male,Medium,Bachelor's,Divorced,743,2184.01,No,Gold,33,0.7,Electronics,66.18,3572.86,296547.38,181272.83,5492.94,Kolkata
CUST0001604,61,Male,Low,Bachelor's,Married,320,3059.95,No,Standard,12,0.29,Travel,255,1801.26,149504.58,253975.85,21165,Telangana
CUST0001605,76,Female,High,Bachelor's,Married,444,367.24,No,Standard,33,0.69,Healthcare,11.13,14669.6,1217576.8,30480.92,923.79,West Bengal
CUST0001606,68,Female,High,Bachelor's,Single,798,4226.83,No,Gold,14,0.74,Groceries,301.92,11899.38,987648.54,350826.89,25059.36,West Bengal
CUST0001607,71,Male,Low,High School,Single,445,3276.02,No,Platinum,9,0.3,Electronics,364,2925.36,242804.88,271909.66,30212,Pune
CUST0001608,41,Male,Medium,Bachelor's,Married,740,2079.7,No,Gold,15,0.67,Electronics,138.65,4320.95,358638.85,172615.1,11507.95,Jaipur
CUST0001609,42,Female,High,Bachelor's,Married,720,179.23,No,Gold,8,0.75,Electronics,22.4,9911.56,822659.48,14876.09,1859.2,Madhya Pradesh
CUST0001610,24,Other,High,High School,Married,615,2999.18,No,Gold,39,0.39,Entertainment,76.9,7257.87,602403.21,248931.94,6382.7,Mumbai
CUST0001611,69,Male,Medium,Bachelor's,Married,465,162.02,No,Standard,44,0.23,Other,3.68,5589.18,463901.94,13447.66,305.44,Punjab
CUST0001612,23,Female,Low,Bachelor's,Single,502,105.9,No,Gold,16,0.17,Other,6.62,1546.15,128330.45,8789.7,549.46,West Bengal
CUST0001613,70,Male,Medium,Master's,Divorced,795,3118.88,No,Standard,25,0.56,Other,124.76,5686.9,472012.7,258867.04,10355.08,Ahmedabad
CUST0001614,41,Female,Medium,High School,Married,767,1026.18,No,Platinum,20,0.88,Online Shopping,51.31,5418.1,449702.3,85172.94,4258.73,Jaipur
CUST0001615,50,Male,Medium,Master's,Married,684,1040.25,No,Gold,18,0.76,Entertainment,57.79,3978.57,330221.31,86340.75,4796.57,Mumbai
CUST0001616,66,Male,Medium,Bachelor's,Married,613,3301.03,No,Gold,25,0.45,Education,132.04,6251.28,518856.24,273985.49,10959.32,Jaipur
CUST0001617,46,Female,High,High School,Married,554,363.12,Yes,Standard,31,0.53,Healthcare,11.71,10101.38,838414.54,30138.96,971.93,Punjab
CUST0001618,60,Female,High,Bachelor's,Divorced,322,1635.69,No,Standard,40,0.32,Online Shopping,40.89,9960.67,826735.61,135762.27,3393.87,Gujarat
CUST0001619,39,Male,Low,Bachelor's,Married,638,832.22,No,Standard,5,0.23,Entertainment,166.44,2601.92,215959.36,69074.26,13814.52,Punjab
CUST0001620,43,Female,Low,Bachelor's,Single,792,2942.86,No,Gold,5,0.49,Groceries,588.57,2593.45,215256.35,244257.38,48851.31,Hyderabad
CUST0001621,45,Male,Low,Bachelor's,Married,810,3342.65,No,Gold,26,0.47,Electronics,128.56,2134.07,177127.81,277439.95,10670.48,Uttar Pradesh
CUST0001622,67,Female,High,Bachelor's,Married,665,3633.57,No,Standard,19,0.52,Other,191.24,13739.49,1140377.67,301586.31,15872.92,Tamil Nadu
CUST0001623,38,Male,Medium,High School,Married,671,1350.63,No,Gold,24,0.86,Electronics,56.28,5026.03,417160.49,112102.29,4671.24,Punjab
CUST0001624,66,Female,Medium,High School,Single,518,537.32,No,Platinum,7,0.58,Entertainment,76.76,6829.08,566813.64,44597.56,6371.08,Madhya Pradesh
CUST0001625,24,Male,Medium,Master's,Divorced,774,485.55,No,Standard,18,0.58,Dining,26.98,6890.8,571936.4,40300.65,2239.34,Jaipur
CUST0001626,34,Female,Medium,Bachelor's,Married,722,2188.14,No,Standard,13,0.2,Travel,168.32,5567.15,462073.45,181615.62,13970.56,Mumbai
CUST0001627,37,Female,Medium,Bachelor's,Divorced,655,4734.64,No,Gold,23,0.9,Online Shopping,205.85,4438.88,368427.04,392975.12,17085.55,Bangalore
CUST0001628,58,Female,Medium,Master's,Single,759,1166.87,No,Gold,44,0.72,Education,26.52,6268.84,520313.72,96850.21,2201.16,Punjab
CUST0001629,66,Female,Medium,Bachelor's,Married,802,1358.03,No,Gold,38,0.8,Other,35.74,3357.93,278708.19,112716.49,2966.42,Mumbai
CUST0001630,37,Female,High,Master's,Divorced,326,594.36,No,Gold,8,0.43,Groceries,74.3,14440.66,1198574.78,49331.88,6166.9,Bangalore
CUST0001631,71,Male,High,Bachelor's,Divorced,522,3067.29,No,Platinum,37,0.5,Online Shopping,82.9,14078.06,1168478.98,254585.07,6880.7,Tamil Nadu
CUST0001632,39,Male,High,High School,Single,447,3431.38,No,Standard,47,0.52,Healthcare,73.01,11016.25,914348.75,284804.54,6059.83,Tamil Nadu
CUST0001633,45,Female,Medium,Master's,Single,723,3250.36,No,Standard,41,0.26,Education,79.28,6758.39,560946.37,269779.88,6580.24,West Bengal
CUST0001634,78,Male,Medium,Bachelor's,Married,650,4319.54,No,Standard,6,0.65,Healthcare,719.92,5379.58,446505.14,358521.82,59753.36,Mumbai
CUST0001635,57,Female,Medium,Master's,Single,485,2483.49,No,Standard,31,0.82,Other,80.11,4631.28,384396.24,206129.67,6649.13,Karnataka
CUST0001636,66,Other,High,Bachelor's,Single,714,758.84,No,Standard,49,0.23,Healthcare,15.49,8270.63,686462.29,62983.72,1285.67,Punjab
CUST0001637,24,Male,Low,Bachelor's,Single,728,1518.09,No,Standard,21,0.17,Entertainment,72.29,2843.49,236009.67,126001.47,6000.07,Pune
CUST0001638,18,Female,Medium,Master's,Married,340,3345.91,No,Platinum,35,0.69,Travel,95.6,6029.9,500481.7,277710.53,7934.8,Uttar Pradesh
CUST0001639,49,Male,Low,High School,Married,692,3104.3,No,Platinum,45,0.32,Healthcare,68.98,1739.33,144364.39,257656.9,5725.34,Punjab
CUST0001640,30,Female,Medium,Master's,Single,378,2701.92,No,Standard,10,0.6,Dining,270.19,3914.8,324928.4,224259.36,22425.77,Mumbai
CUST0001641,47,Male,Medium,Bachelor's,Single,843,3446.53,No,Gold,35,0.66,Education,98.47,3070.92,254886.36,286061.99,8173.01,Karnataka
CUST0001642,40,Male,Medium,Bachelor's,Married,749,3223.22,No,Gold,7,0.36,Dining,460.46,4535.67,376460.61,267527.26,38218.18,Punjab
CUST0001643,68,Female,Low,Bachelor's,Married,773,4418.49,No,Platinum,44,0.75,Travel,100.42,2999.55,248962.65,366734.67,8334.86,Karnataka
CUST0001644,76,Female,Medium,Master's,Single,441,2971.48,Yes,Gold,7,0.54,Groceries,424.5,3733.58,309887.14,246632.84,35233.5,Rajasthan
CUST0001645,73,Female,High,High School,Single,550,3915.15,No,Standard,37,0.8,Travel,105.81,12605.69,1046272.27,324957.45,8782.23,Kolkata
CUST0001646,36,Female,Low,Bachelor's,Divorced,593,1318.67,Yes,Gold,17,0.71,Utilities,77.57,1828.63,151776.29,109449.61,6438.31,Kolkata
CUST0001647,79,Male,Medium,Master's,Divorced,435,3423.09,No,Gold,25,0.79,Online Shopping,136.92,5859.98,486378.34,284116.47,11364.36,Mumbai
CUST0001648,49,Female,Medium,Master's,Divorced,783,4520.75,No,Gold,41,0.12,Dining,110.26,3211.92,266589.36,375222.25,9151.58,Uttar Pradesh
CUST0001649,47,Male,High,High School,Married,611,1990.09,No,Platinum,20,0.29,Entertainment,99.5,10372.6,860925.8,165177.47,8258.5,Madhya Pradesh
CUST0001650,46,Female,Low,Bachelor's,Single,345,3917.61,No,Platinum,25,0.17,Groceries,156.7,2602.44,216002.52,325161.63,13006.1,West Bengal
CUST0001651,66,Female,High,Bachelor's,Married,535,3651.47,No,Gold,48,0.45,Utilities,76.07,13398.47,1112073.01,303072.01,6313.81,Maharashtra
CUST0001652,62,Female,Medium,Bachelor's,Married,347,391.68,No,Gold,17,0.81,Travel,23.04,3610.5,299671.5,32509.44,1912.32,Madhya Pradesh
CUST0001653,46,Female,High,Bachelor's,Married,497,2949.39,No,Platinum,8,0.47,Other,368.67,8895.1,738293.3,244799.37,30599.61,Lucknow
CUST0001654,47,Male,High,Bachelor's,Single,383,737.93,No,Standard,35,0.78,Online Shopping,21.08,14669.15,1217539.45,61248.19,1749.64,Tamil Nadu
CUST0001655,33,Female,Low,High School,Married,842,4839.86,No,Standard,13,0.36,Healthcare,372.3,1370.25,113730.75,401708.38,30900.9,Punjab
CUST0001656,57,Male,Low,Master's,Married,460,4075.9,No,Standard,37,0.37,Electronics,110.16,2719.88,225750.04,338299.7,9143.28,Gujarat
CUST0001657,36,Female,Low,Master's,Single,727,637.65,No,Platinum,41,0.82,Education,15.55,2889.62,239838.46,52924.95,1290.65,Madhya Pradesh
CUST0001658,35,Male,Medium,Bachelor's,Married,370,696.58,No,Gold,41,0.44,Other,16.99,6629.2,550223.6,57816.14,1410.17,Maharashtra
CUST0001659,18,Female,Low,Bachelor's,Single,819,3012.92,No,Standard,28,0.73,Dining,107.6,2529.77,209970.91,250072.36,8930.8,Telangana
CUST0001660,31,Female,Low,Bachelor's,Single,351,1789.96,No,Platinum,29,0.29,Groceries,61.72,1906.62,158249.46,148566.68,5122.76,Bangalore
CUST0001661,68,Male,Medium,Bachelor's,Single,344,271.04,No,Gold,45,0.86,Groceries,6.02,6789.22,563505.26,22496.32,499.66,Mumbai
CUST0001662,64,Male,Low,Master's,Single,592,2754.04,No,Platinum,33,0.56,Electronics,83.46,2378.82,197442.06,228585.32,6927.18,Mumbai
CUST0001663,67,Female,Low,Bachelor's,Single,764,2000.44,No,Standard,44,0.71,Groceries,45.46,1532.51,127198.33,166036.52,3773.18,Kolkata
CUST0001664,19,Male,Medium,Bachelor's,Divorced,849,595.27,No,Gold,40,0.17,Entertainment,14.88,3344.93,277629.19,49407.41,1235.04,Rajasthan
CUST0001665,71,Male,Low,Bachelor's,Married,679,4029.41,No,Gold,19,0.49,Dining,212.07,1428.01,118524.83,334441.03,17601.81,Hyderabad
CUST0001666,45,Male,Medium,Bachelor's,Married,777,4583.88,Yes,Gold,49,0.82,Travel,93.55,5972.69,495733.27,380462.04,7764.65,West Bengal
CUST0001667,66,Male,Medium,High School,Single,561,3807.31,No,Gold,22,0.8,Groceries,173.06,3858.72,320273.76,316006.73,14363.98,Maharashtra
CUST0001668,67,Female,Medium,High School,Married,478,4129.87,No,Platinum,24,0.14,Groceries,172.08,3184.74,264333.42,342779.21,14282.64,Ahmedabad
CUST0001669,47,Female,High,High School,Married,656,1160.8,No,Standard,9,0.34,Travel,128.98,13333.82,1106707.06,96346.4,10705.34,Punjab
CUST0001670,55,Male,Medium,Bachelor's,Married,718,1391.51,No,Platinum,22,0.45,Travel,63.25,4702.53,390309.99,115495.33,5249.75,Pune
CUST0001671,68,Male,Medium,Master's,Married,500,1121.78,No,Standard,44,0.24,Utilities,25.5,5393.9,447693.7,93107.74,2116.5,Pune
CUST0001672,21,Male,Medium,Master's,Divorced,312,3848.81,No,Standard,5,0.68,Online Shopping,769.76,4117.51,341753.33,319451.23,63890.08,Pune
CUST0001673,18,Male,High,Bachelor's,Married,742,4744.79,No,Standard,23,0.25,Online Shopping,206.3,12654.71,1050340.93,393817.57,17122.9,Tamil Nadu
CUST0001674,25,Male,High,High School,Married,585,3612.5,Yes,Standard,27,0.38,Online Shopping,133.8,9969.13,827437.79,299837.5,11105.4,Madhya Pradesh
CUST0001675,46,Male,High,High School,Single,557,4419.19,No,Standard,30,0.63,Electronics,147.31,10952.3,909040.9,366792.77,12226.73,Rajasthan
CUST0001676,72,Male,Medium,Bachelor's,Married,847,3229.63,No,Platinum,33,0.49,Groceries,97.87,3923.18,325623.94,268059.29,8123.21,Punjab
CUST0001677,56,Female,Low,Bachelor's,Married,789,1999.53,No,Gold,38,0.69,Electronics,52.62,1894.2,157218.6,165960.99,4367.46,Rajasthan
CUST0001678,20,Male,Low,Bachelor's,Married,797,2186.23,No,Standard,23,0.87,Other,95.05,2868.8,238110.4,181457.09,7889.15,Madhya Pradesh
CUST0001679,49,Female,Low,High School,Married,632,469.08,No,Gold,22,0.19,Online Shopping,21.32,1816.18,150742.94,38933.64,1769.56,Kolkata
CUST0001680,27,Female,High,High School,Married,331,254.14,No,Standard,6,0.67,Groceries,42.36,12744.73,1057812.59,21093.62,3515.88,Uttar Pradesh
CUST0001681,27,Female,Medium,High School,Married,342,3507.83,No,Standard,31,0.28,Utilities,113.16,3116.47,258667.01,291149.89,9392.28,Bangalore
CUST0001682,36,Female,Medium,High School,Single,650,2248.3,No,Gold,10,0.43,Electronics,224.83,5213.69,432736.27,186608.9,18660.89,Delhi
CUST0001683,63,Female,Medium,Master's,Single,633,2805.85,No,Gold,43,0.13,Travel,65.25,5722.21,474943.43,232885.55,5415.75,Karnataka
CUST0001684,51,Female,High,High School,Single,569,2832.54,No,Gold,10,0.21,Electronics,283.25,13363.66,1109183.78,235100.82,23509.75,Punjab
